service_id,customer_id,service_date,service_type,service_center,city,promised_duration_hours,actual_duration_hours,delay_hours,labor_cost,parts_cost,total_cost,technician_skill_rating,wait_time_minutes,communication_satisfaction,overall_satisfaction,recommendation_score,nps_category,follow_up_received,issue_resolved_first_visit,service_advisor_rating,facility_cleanliness_rating,parts_availability,booking_method,pickup_dropoff_used,warranty_claim
SRV_006659,CUST_00194,2023-07-20 05:00:18.661250,Regular Service,Jayanagar,Bangalore,2.7,2.5,0.0,5372.0,69.0,5441.0,0.99,11.0,4.4,4.2,7.8,Passive,True,True,4.4,3.8,Delayed,Phone,True,False
SRV_006660,CUST_01382,2024-02-25 05:00:18.736244,Regular Service,Kukatpally,Hyderabad,4.0,4.9,0.9,4074.0,114.0,4188.0,0.68,13.0,3.3,3.8,7.7,Passive,True,True,3.7,4.9,Delayed,Mobile App,False,False
SRV_006661,CUST_01280,2025-10-01 05:00:18.732246,Regular Service,Gachibowli,Hyderabad,1.9,2.7,0.8,6337.0,2012.0,8349.0,0.64,24.0,3.4,2.9,2.7,Detractor,True,True,3.2,3.8,Not Available,Phone,False,False
SRV_006662,CUST_00882,2025-02-09 05:00:18.696242,Regular Service,Maninagar,Ahmedabad,2.7,3.5,0.8,4512.0,1644.0,6156.0,0.77,91.0,4.4,2.7,0.0,Detractor,True,True,4.7,4.0,Available,Online,True,False
SRV_006663,CUST_00363,2024-04-14 05:00:18.683245,Major Service,Malad,Mumbai,8.7,5.9,0.0,9371.0,2729.0,12101.0,0.65,27.0,4.0,3.0,4.4,Detractor,True,True,3.9,4.6,Not Available,Online,False,False
SRV_006664,CUST_01681,2025-05-27 05:00:18.759243,Brake Service,Velachery,Chennai,4.5,3.7,0.0,7862.0,2860.0,10721.0,0.67,60.0,4.2,4.0,7.9,Passive,False,True,3.4,5.0,Delayed,Mobile App,False,False
SRV_006665,CUST_01909,2023-09-17 05:00:18.765246,AC Service,Whitefield,Bangalore,4.4,4.9,0.6,5194.0,1909.0,7102.0,0.66,109.0,4.1,2.6,1.0,Detractor,False,True,3.2,4.3,Not Available,Mobile App,True,False
SRV_006666,CUST_00358,2025-05-08 05:00:18.665243,Battery Replacement,Satellite,Ahmedabad,2.1,2.6,0.5,7857.0,421.0,8278.0,0.74,99.0,3.1,4.3,7.9,Passive,False,True,4.7,4.5,Not Available,Phone,True,False
SRV_006667,CUST_01410,2024-06-03 05:00:18.737244,Brake Service,Electronic City,Bangalore,2.8,2.0,0.0,4451.0,201.0,4652.0,0.83,89.0,4.5,4.0,8.0,Passive,True,True,4.6,3.6,Delayed,Online,True,False
SRV_006668,CUST_01084,2025-02-04 05:00:18.701242,Regular Service,Electronic City,Bangalore,3.3,2.8,0.0,2639.0,342.0,2981.0,0.68,93.0,3.2,4.0,7.0,Passive,True,True,3.5,4.8,Not Available,Online,True,False
SRV_006669,CUST_01469,2024-06-22 05:00:18.739244,Transmission Service,Hazratganj,Lucknow,4.1,6.1,2.0,15458.0,4314.0,19772.0,0.79,85.0,3.2,3.9,7.1,Passive,True,True,4.9,5.0,Available,Walk-in,False,False
SRV_006670,CUST_01138,2026-04-19 05:00:18.720246,Brake Service,Hinjewadi,Pune,1.7,2.2,0.5,6969.0,1858.0,8826.0,0.82,68.0,4.1,3.7,7.3,Passive,False,True,3.5,4.1,Not Available,Mobile App,False,False
SRV_006671,CUST_01318,2025-02-16 05:00:18.733242,Regular Service,Tambaram,Chennai,2.4,2.4,0.0,4102.0,638.0,4740.0,0.62,102.0,3.4,4.0,7.1,Passive,True,True,4.4,4.4,Not Available,Walk-in,True,False
SRV_006672,CUST_00015,2025-11-10 05:00:18.656242,Regular Service,Satellite,Ahmedabad,4.0,3.2,0.0,4480.0,1775.0,6255.0,0.85,37.0,3.4,3.8,7.7,Passive,True,True,3.8,4.5,Delayed,Mobile App,True,False
SRV_006673,CUST_00050,2023-05-05 05:00:18.656242,Brake Service,OMR,Chennai,4.0,5.1,1.1,7324.0,1282.0,8606.0,0.87,37.0,3.1,3.1,4.6,Detractor,False,False,3.4,4.1,Delayed,Phone,True,False
SRV_006674,CUST_01851,2025-10-19 05:00:18.764388,Transmission Service,Whitefield,Bangalore,6.3,4.4,0.0,8958.0,3137.0,12095.0,0.76,82.0,3.1,3.4,0.6,Detractor,True,True,4.1,4.9,Not Available,Phone,True,False
SRV_006675,CUST_01031,2023-07-27 05:00:18.700242,Regular Service,Wakad,Pune,3.6,3.3,0.0,3892.0,559.0,4451.0,0.74,80.0,3.1,4.4,7.4,Passive,False,True,3.7,4.8,Delayed,Mobile App,True,False
SRV_006676,CUST_00291,2024-07-16 05:00:18.663245,Brake Service,Marathahalli,Bangalore,3.2,3.9,0.7,4365.0,1639.0,6004.0,0.88,104.0,3.7,4.6,9.2,Promoter,True,True,3.4,3.8,Delayed,Walk-in,False,False
SRV_006677,CUST_01761,2023-11-20 05:00:18.761245,Brake Service,Aliganj,Lucknow,1.9,1.7,0.0,3140.0,1165.0,4305.0,0.78,73.0,3.4,4.2,7.5,Passive,False,False,4.0,4.3,Available,Online,True,False
SRV_006678,CUST_00334,2025-07-07 05:00:18.664243,Transmission Service,Howrah,Kolkata,5.7,7.0,1.4,27093.0,9106.0,36199.0,0.77,89.0,4.2,3.4,2.7,Detractor,False,True,4.2,4.4,Not Available,Online,False,False
SRV_006679,CUST_00524,2023-11-14 05:00:18.687241,Regular Service,Whitefield,Bangalore,4.7,4.9,0.3,3185.0,418.0,3603.0,0.71,64.0,3.1,4.0,7.6,Passive,False,True,4.4,4.4,Not Available,Walk-in,True,False
SRV_006680,CUST_01057,2023-11-17 05:00:18.700242,Battery Replacement,Marathahalli,Bangalore,2.2,1.9,0.0,3503.0,675.0,4177.0,0.98,116.0,3.0,4.3,7.1,Passive,True,True,3.7,4.5,Delayed,Walk-in,False,False
SRV_006681,CUST_00851,2023-11-05 05:00:18.695242,Oil Change,Howrah,Kolkata,1.5,2.1,0.6,1579.0,616.0,2195.0,0.86,40.0,4.4,4.2,7.1,Passive,False,False,4.5,3.8,Available,Online,True,True
SRV_006682,CUST_01543,2025-11-25 05:00:18.741246,Oil Change,Park Street,Kolkata,1.2,1.4,0.1,2162.0,64.0,2226.0,0.7,66.0,3.5,4.2,7.5,Passive,False,True,4.8,3.6,Available,Phone,True,True
SRV_006683,CUST_00249,2025-10-14 05:00:18.662248,Regular Service,Howrah,Kolkata,2.3,2.6,0.3,2047.0,33.0,2080.0,0.93,35.0,4.7,4.4,7.9,Passive,False,True,4.7,3.9,Available,Mobile App,True,True
SRV_006684,CUST_00357,2024-06-09 05:00:18.665243,Regular Service,Hinjewadi,Pune,3.3,3.4,0.1,2878.0,1027.0,3905.0,0.77,66.0,3.1,3.9,7.8,Passive,True,True,4.9,4.8,Available,Online,True,True
SRV_006685,CUST_01907,2024-12-02 05:00:18.765246,Regular Service,Velachery,Chennai,3.6,5.4,1.8,2231.0,52.0,2283.0,0.72,53.0,4.9,3.3,4.5,Detractor,True,True,3.6,4.1,Available,Mobile App,False,True
SRV_006686,CUST_01761,2023-07-26 05:00:18.761245,Battery Replacement,Aliganj,Lucknow,2.3,2.6,0.3,3370.0,569.0,3939.0,0.69,5.0,4.5,3.9,7.9,Passive,False,True,4.2,3.9,Not Available,Online,False,False
SRV_006687,CUST_01670,2022-09-05 05:00:18.759243,Battery Replacement,Baner,Pune,0.9,1.4,0.5,9268.0,3056.0,12324.0,0.75,88.0,4.1,3.0,5.6,Detractor,True,True,4.9,4.1,Not Available,Phone,True,False
SRV_006688,CUST_01030,2023-08-11 05:00:18.700242,Regular Service,Andheri West,Mumbai,2.9,2.8,0.0,3266.0,1268.0,4534.0,0.73,30.0,3.4,4.6,9.8,Promoter,False,True,4.3,4.8,Available,Online,True,False
SRV_006689,CUST_00219,2023-05-13 05:00:18.661250,Brake Service,Rajarhat,Kolkata,3.6,3.3,0.0,4073.0,1086.0,5159.0,0.95,99.0,3.5,4.3,7.3,Passive,False,True,4.9,4.1,Delayed,Online,True,False
SRV_006690,CUST_01779,2024-06-30 05:00:18.762244,AC Service,Karol Bagh,Delhi,2.7,1.7,0.0,5044.0,1374.0,6419.0,0.85,70.0,4.0,4.0,7.8,Passive,False,True,3.2,4.5,Available,Phone,False,False
SRV_006691,CUST_01467,2025-06-11 05:00:18.739244,Oil Change,Maninagar,Ahmedabad,1.4,2.1,0.7,1939.0,413.0,2352.0,0.65,58.0,4.4,3.7,7.2,Passive,True,True,5.0,3.7,Delayed,Online,False,False
SRV_006692,CUST_01307,2023-10-10 05:00:18.733242,Regular Service,Connaught Place,Delhi,4.1,4.0,0.0,4175.0,1608.0,5783.0,0.64,66.0,3.9,3.5,0.8,Detractor,True,True,3.9,3.8,Available,Mobile App,True,True
SRV_006693,CUST_01135,2023-11-08 05:00:18.720246,Regular Service,Indira Nagar,Lucknow,3.4,4.4,1.0,3437.0,480.0,3918.0,0.76,8.0,4.4,3.8,7.1,Passive,True,True,3.3,4.9,Delayed,Walk-in,True,False
SRV_006694,CUST_01392,2023-01-28 05:00:18.736244,Brake Service,Connaught Place,Delhi,4.3,3.3,0.0,7197.0,1449.0,8646.0,0.64,86.0,3.3,3.7,7.5,Passive,False,True,4.5,4.2,Available,Phone,True,False
SRV_006695,CUST_01930,2025-01-10 05:00:18.766243,Regular Service,Banjara Hills,Hyderabad,3.3,4.4,1.1,2023.0,386.0,2410.0,0.69,51.0,4.3,3.7,7.0,Passive,True,True,4.1,4.3,Not Available,Phone,False,False
SRV_006696,CUST_01092,2025-01-21 05:00:18.701242,Regular Service,Rajarhat,Kolkata,2.3,2.4,0.2,3987.0,1517.0,5503.0,0.61,62.0,4.3,4.3,7.2,Passive,True,True,4.8,4.9,Not Available,Mobile App,True,False
SRV_006697,CUST_00077,2024-08-26 05:00:18.657826,Regular Service,Mansarovar,Jaipur,2.2,2.3,0.0,3335.0,875.0,4210.0,0.88,105.0,4.8,4.3,8.0,Passive,True,True,3.5,4.8,Available,Walk-in,True,False
SRV_006698,CUST_00729,2023-11-09 05:00:18.692244,Regular Service,Howrah,Kolkata,3.9,4.3,0.4,2487.0,763.0,3250.0,0.78,88.0,4.4,4.4,7.1,Passive,False,True,4.7,3.9,Not Available,Online,True,False
SRV_006699,CUST_01824,2023-10-18 05:00:18.763244,Regular Service,Satellite,Ahmedabad,2.9,2.5,0.0,2819.0,170.0,2989.0,1.0,25.0,4.5,4.6,9.9,Promoter,True,False,4.1,3.9,Not Available,Walk-in,False,True
SRV_006700,CUST_01271,2024-10-31 05:00:18.731244,Transmission Service,Salt Lake,Kolkata,7.2,8.2,0.9,20233.0,3637.0,23870.0,0.65,64.0,4.0,3.3,0.5,Detractor,False,True,3.7,3.6,Not Available,Online,False,False
SRV_006701,CUST_01355,2024-09-29 05:00:18.734243,Oil Change,Aliganj,Lucknow,1.0,1.2,0.2,3643.0,1236.0,4879.0,0.74,39.0,3.5,3.1,0.7,Detractor,True,True,3.1,4.0,Available,Online,True,False
SRV_006702,CUST_01570,2024-07-20 05:00:18.741246,Major Service,Madhapur,Hyderabad,5.1,4.0,0.0,13025.0,82.0,13108.0,0.6,83.0,3.4,3.6,7.8,Passive,False,True,4.7,4.2,Not Available,Walk-in,True,False
SRV_006703,CUST_01389,2024-10-26 05:00:18.736244,Battery Replacement,Malviya Nagar,Jaipur,1.9,1.4,0.0,6318.0,1343.0,7662.0,0.87,18.0,4.1,3.9,7.2,Passive,False,True,4.8,4.7,Delayed,Walk-in,True,True
SRV_006704,CUST_00290,2024-10-19 05:00:18.663245,Regular Service,Salt Lake,Kolkata,3.4,3.2,0.0,3482.0,427.0,3909.0,0.83,49.0,4.5,4.1,7.2,Passive,False,True,4.7,4.6,Delayed,Online,True,False
SRV_006705,CUST_00617,2023-04-06 05:00:18.690242,Regular Service,Maninagar,Ahmedabad,3.1,4.5,1.4,5103.0,212.0,5315.0,0.96,32.0,4.1,4.0,8.0,Passive,False,True,3.1,3.9,Available,Phone,True,False
SRV_006706,CUST_01548,2025-10-22 05:00:18.741246,Regular Service,Gomti Nagar,Lucknow,2.3,3.7,1.4,3450.0,1146.0,4596.0,0.77,60.0,3.9,4.0,7.9,Passive,True,True,4.9,4.0,Delayed,Mobile App,True,True
SRV_006707,CUST_00801,2025-06-21 05:00:18.694242,Regular Service,Satellite,Ahmedabad,3.1,2.9,0.0,3033.0,691.0,3724.0,0.99,84.0,3.5,4.7,9.7,Promoter,False,True,3.5,4.6,Not Available,Phone,True,False
SRV_006708,CUST_01046,2023-04-18 05:00:18.700242,AC Service,Velachery,Chennai,3.0,3.0,0.0,5374.0,1747.0,7121.0,0.98,7.0,3.6,4.0,7.6,Passive,True,True,4.6,3.7,Not Available,Mobile App,True,False
SRV_006709,CUST_00490,2023-11-30 05:00:18.686242,Regular Service,Maninagar,Ahmedabad,2.7,3.0,0.3,2217.0,730.0,2947.0,0.82,39.0,3.2,4.5,7.8,Passive,False,True,3.1,4.3,Delayed,Phone,True,False
SRV_006710,CUST_01260,2025-02-18 05:00:18.730244,Brake Service,Baner,Pune,3.2,2.4,0.0,7716.0,2300.0,10017.0,0.64,57.0,3.3,4.1,7.8,Passive,True,True,3.6,3.5,Not Available,Walk-in,False,False
SRV_006711,CUST_00627,2024-05-04 05:00:18.690242,Brake Service,Rohini,Delhi,2.8,2.8,0.0,5273.0,1469.0,6741.0,0.62,65.0,3.8,3.6,7.2,Passive,False,True,3.0,4.5,Not Available,Online,False,False
SRV_006712,CUST_01157,2024-07-13 05:00:18.721244,Regular Service,Gomti Nagar,Lucknow,4.1,4.3,0.2,5147.0,1438.0,6585.0,0.72,10.0,3.3,3.9,7.2,Passive,True,True,3.1,3.6,Delayed,Online,True,False
SRV_006713,CUST_00116,2025-03-03 05:00:18.658241,Regular Service,Vaishali Nagar,Jaipur,2.2,2.5,0.4,4142.0,334.0,4476.0,1.0,55.0,5.0,4.1,7.8,Passive,True,True,3.9,4.1,Not Available,Walk-in,False,False
SRV_006714,CUST_01238,2024-09-25 05:00:18.729244,Oil Change,Vastrapur,Ahmedabad,2.1,1.8,0.0,1955.0,175.0,2130.0,0.67,39.0,4.5,3.9,7.4,Passive,True,False,3.4,4.9,Not Available,Online,True,False
SRV_006715,CUST_01921,2024-03-07 05:00:18.766243,Brake Service,C-Scheme,Jaipur,3.7,3.9,0.2,6900.0,1488.0,8389.0,0.87,111.0,3.2,3.8,7.6,Passive,False,True,4.2,3.7,Delayed,Mobile App,True,False
SRV_006716,CUST_00548,2025-03-06 05:00:18.688243,Regular Service,Janakpuri,Delhi,2.3,2.5,0.2,4486.0,166.0,4652.0,0.64,62.0,3.4,3.0,3.3,Detractor,True,True,3.5,4.3,Delayed,Mobile App,True,True
SRV_006717,CUST_01078,2023-02-14 05:00:18.701242,Regular Service,Jayanagar,Bangalore,2.7,2.2,0.0,2216.0,812.0,3028.0,0.61,17.0,4.3,3.5,7.0,Passive,True,True,3.9,4.9,Delayed,Online,False,False
SRV_006718,CUST_01037,2025-01-14 05:00:18.700242,Major Service,T. Nagar,Chennai,6.9,7.2,0.3,12275.0,2861.0,15137.0,0.63,82.0,3.9,4.1,8.0,Passive,True,False,3.4,4.9,Delayed,Phone,True,False
SRV_006719,CUST_00243,2026-05-16 05:00:18.662248,Oil Change,Andheri West,Mumbai,2.1,2.4,0.3,2828.0,913.0,3741.0,0.98,55.0,4.3,4.7,9.8,Promoter,True,True,3.8,4.7,Available,Phone,False,False
SRV_006720,CUST_01676,2024-11-10 05:00:18.759243,Regular Service,Aliganj,Lucknow,2.1,3.0,0.9,4175.0,905.0,5080.0,0.85,109.0,3.1,4.3,7.8,Passive,True,False,4.1,4.7,Available,Mobile App,False,False
SRV_006721,CUST_01274,2023-09-30 05:00:18.731244,Major Service,Vaishali Nagar,Jaipur,6.2,5.8,0.0,10875.0,3877.0,14751.0,0.73,100.0,4.5,3.7,7.6,Passive,True,True,3.7,5.0,Available,Phone,True,False
SRV_006722,CUST_00285,2025-07-28 05:00:18.663245,Regular Service,Velachery,Chennai,3.6,4.7,1.1,2701.0,82.0,2783.0,0.66,53.0,4.2,4.1,7.1,Passive,False,True,3.9,4.3,Available,Walk-in,False,False
SRV_006723,CUST_01992,2023-09-28 05:00:18.767245,Tire Service,Lajpat Nagar,Delhi,0.9,1.0,0.0,4567.0,239.0,4806.0,0.6,50.0,3.3,4.3,7.7,Passive,True,True,3.7,3.9,Not Available,Mobile App,False,False
SRV_006724,CUST_00118,2025-07-20 05:00:18.658241,AC Service,Electronic City,Bangalore,2.1,2.1,0.1,4279.0,1032.0,5311.0,0.67,8.0,3.1,3.6,7.9,Passive,True,True,3.3,4.0,Delayed,Mobile App,True,False
SRV_006725,CUST_01874,2026-01-13 05:00:18.765246,Engine Repair,Salt Lake,Kolkata,5.9,7.6,1.7,40833.0,13395.0,54228.0,0.61,93.0,4.4,3.0,5.6,Detractor,False,True,4.9,4.7,Not Available,Online,False,False
SRV_006726,CUST_01208,2023-04-28 05:00:18.723244,Oil Change,Baner,Pune,1.1,1.6,0.5,3374.0,440.0,3814.0,0.81,86.0,3.2,3.9,7.2,Passive,True,True,3.4,4.9,Delayed,Phone,False,False
SRV_006727,CUST_00029,2024-04-05 05:00:18.656242,Major Service,Gomti Nagar,Lucknow,4.4,3.0,0.0,8047.0,2366.0,10413.0,0.68,43.0,3.6,4.4,7.6,Passive,False,True,4.4,4.5,Not Available,Mobile App,True,False
SRV_006728,CUST_00845,2024-04-05 05:00:18.695242,Major Service,Gomti Nagar,Lucknow,5.2,5.8,0.6,12025.0,4626.0,16651.0,0.61,35.0,3.3,2.9,1.8,Detractor,False,True,4.5,4.2,Not Available,Walk-in,True,False
SRV_006729,CUST_00561,2025-10-24 05:00:18.688243,Battery Replacement,Madhapur,Hyderabad,1.9,1.6,0.0,4180.0,9.0,4190.0,0.78,33.0,3.7,4.3,7.3,Passive,False,True,3.8,3.5,Delayed,Online,False,False
SRV_006730,CUST_00446,2025-07-16 05:00:18.685242,Transmission Service,Tambaram,Chennai,6.3,8.0,1.8,14788.0,5201.0,19990.0,0.91,97.0,3.7,3.8,7.9,Passive,False,True,4.0,3.9,Available,Phone,True,False
SRV_006731,CUST_01596,2025-02-14 05:00:18.742244,AC Service,Kothrud,Pune,2.1,1.5,0.0,5625.0,1274.0,6900.0,0.87,23.0,3.9,4.3,7.6,Passive,True,True,3.3,4.6,Not Available,Online,False,False
SRV_006732,CUST_01719,2023-05-02 05:00:18.760245,Regular Service,Marathahalli,Bangalore,4.4,3.6,0.0,2256.0,9.0,2265.0,0.65,104.0,3.9,3.8,7.2,Passive,False,True,3.9,3.8,Not Available,Walk-in,False,False
SRV_006733,CUST_00251,2023-09-20 05:00:18.662248,Regular Service,Gachibowli,Hyderabad,3.4,2.7,0.0,5310.0,1028.0,6338.0,0.79,115.0,4.1,3.7,7.6,Passive,True,False,4.7,3.9,Not Available,Online,True,False
SRV_006734,CUST_00898,2023-06-23 05:00:18.696242,Regular Service,Vastrapur,Ahmedabad,2.5,2.8,0.3,4438.0,777.0,5216.0,0.73,27.0,3.7,3.1,3.6,Detractor,True,True,3.2,4.5,Not Available,Phone,True,False
SRV_006735,CUST_00812,2024-12-17 05:00:18.694242,Oil Change,Thane,Mumbai,1.6,1.1,0.0,1992.0,206.0,2198.0,0.6,92.0,3.3,3.1,0.5,Detractor,False,True,4.5,3.7,Delayed,Walk-in,True,False
SRV_006736,CUST_00492,2024-03-18 05:00:18.686242,Regular Service,Mansarovar,Jaipur,3.8,3.3,0.0,3939.0,1022.0,4961.0,1.0,6.0,4.2,4.0,7.5,Passive,True,True,4.9,4.0,Available,Phone,False,False
SRV_006737,CUST_00804,2025-09-20 05:00:18.694242,Regular Service,Gomti Nagar,Lucknow,3.9,2.4,0.0,2884.0,840.0,3724.0,0.82,11.0,3.4,4.2,7.3,Passive,True,True,3.1,3.7,Not Available,Phone,True,False
SRV_006738,CUST_00613,2025-04-08 05:00:18.690242,Paint & Body Work,Bandra East,Mumbai,13.6,12.3,0.0,16799.0,217.0,17016.0,0.91,62.0,3.2,4.3,7.8,Passive,True,True,3.7,3.8,Available,Phone,True,False
SRV_006739,CUST_01641,2025-08-21 05:00:18.758243,Tire Service,Indira Nagar,Lucknow,1.2,1.2,0.0,8164.0,2233.0,10396.0,0.77,64.0,4.8,4.2,7.6,Passive,False,True,3.3,5.0,Available,Walk-in,True,False
SRV_006740,CUST_00856,2023-07-27 05:00:18.695242,Tire Service,Gachibowli,Hyderabad,2.0,2.1,0.2,4016.0,849.0,4865.0,0.66,73.0,3.1,3.6,7.1,Passive,False,True,4.9,4.3,Not Available,Mobile App,False,False
SRV_006741,CUST_01347,2024-09-15 05:00:18.734243,Oil Change,Janakpuri,Delhi,1.0,1.0,0.0,2318.0,438.0,2757.0,0.74,37.0,4.6,4.0,7.1,Passive,True,True,4.3,4.8,Not Available,Online,True,False
SRV_006742,CUST_01800,2023-06-30 05:00:18.762772,Regular Service,Electronic City,Bangalore,3.2,3.0,0.0,3090.0,376.0,3465.0,0.71,31.0,3.6,4.2,7.0,Passive,True,True,4.9,3.8,Not Available,Online,True,False
SRV_006743,CUST_00671,2023-06-09 05:00:18.691243,Regular Service,Kukatpally,Hyderabad,2.9,2.4,0.0,2948.0,713.0,3661.0,0.96,99.0,3.4,4.6,9.3,Promoter,False,True,4.8,3.6,Delayed,Mobile App,False,False
SRV_006744,CUST_01524,2024-01-15 05:00:18.740245,Battery Replacement,Secunderabad,Hyderabad,1.6,1.3,0.0,3099.0,427.0,3527.0,0.67,33.0,4.4,4.7,9.9,Promoter,False,True,3.2,3.8,Delayed,Phone,True,False
SRV_006745,CUST_00381,2023-09-02 05:00:18.683245,AC Service,Dwarka,Delhi,2.4,3.0,0.5,3356.0,114.0,3470.0,0.63,13.0,4.7,2.7,0.5,Detractor,False,True,4.3,4.7,Available,Online,False,True
SRV_006746,CUST_01551,2025-05-22 05:00:18.741246,Regular Service,Secunderabad,Hyderabad,3.4,4.2,0.8,3530.0,133.0,3662.0,0.64,80.0,4.2,3.6,7.8,Passive,False,False,4.8,4.3,Available,Mobile App,True,False
SRV_006747,CUST_01107,2025-05-13 05:00:18.714244,Regular Service,Aliganj,Lucknow,2.4,3.0,0.6,4306.0,792.0,5098.0,0.81,43.0,3.7,2.9,4.8,Detractor,False,True,4.7,3.9,Not Available,Online,True,False
SRV_006748,CUST_00067,2024-01-03 05:00:18.657243,Brake Service,C-Scheme,Jaipur,4.4,6.0,1.7,5085.0,822.0,5906.0,0.87,24.0,4.7,3.6,7.8,Passive,True,True,3.2,4.7,Not Available,Phone,False,True
SRV_006749,CUST_01503,2025-02-04 05:00:18.740245,Brake Service,Satellite,Ahmedabad,3.1,2.2,0.0,7132.0,1334.0,8466.0,0.6,29.0,3.3,3.4,2.6,Detractor,True,True,4.7,4.4,Delayed,Phone,False,False
SRV_006750,CUST_00824,2024-11-24 05:00:18.695242,Regular Service,Karol Bagh,Delhi,2.8,3.9,1.1,4026.0,32.0,4058.0,0.93,105.0,3.2,3.8,7.1,Passive,True,True,3.3,4.1,Available,Phone,True,False
SRV_006751,CUST_01949,2023-10-04 05:00:18.766243,Regular Service,Banjara Hills,Hyderabad,4.2,4.7,0.5,2784.0,683.0,3467.0,0.6,75.0,3.6,3.9,7.1,Passive,False,True,3.3,3.9,Not Available,Walk-in,True,False
SRV_006752,CUST_00454,2025-01-25 05:00:18.685242,Regular Service,Aundh,Pune,2.7,2.1,0.0,2487.0,364.0,2851.0,0.77,44.0,3.5,4.6,9.9,Promoter,True,True,4.7,3.6,Available,Mobile App,False,False
SRV_006753,CUST_00247,2024-08-21 05:00:18.662248,Regular Service,Howrah,Kolkata,3.2,5.1,1.9,3593.0,1173.0,4766.0,0.72,45.0,3.2,3.7,7.7,Passive,False,True,3.5,4.2,Not Available,Mobile App,True,False
SRV_006754,CUST_00233,2025-04-13 05:00:18.662248,Oil Change,Salt Lake,Kolkata,1.2,1.6,0.4,2576.0,772.0,3348.0,0.94,29.0,3.9,4.4,7.9,Passive,False,True,3.0,3.6,Delayed,Online,False,False
SRV_006755,CUST_00702,2023-10-14 05:00:18.692244,Oil Change,Howrah,Kolkata,1.2,1.8,0.6,1963.0,497.0,2460.0,0.88,96.0,3.0,4.6,9.2,Promoter,True,True,4.3,3.9,Not Available,Mobile App,True,False
SRV_006756,CUST_00792,2025-01-04 05:00:18.694242,Major Service,Aliganj,Lucknow,5.4,8.1,2.8,11292.0,2492.0,13784.0,0.75,97.0,4.3,3.6,7.5,Passive,False,True,4.1,3.6,Not Available,Mobile App,False,False
SRV_006757,CUST_01203,2024-08-09 05:00:18.723244,Oil Change,Velachery,Chennai,1.9,2.5,0.6,3361.0,415.0,3776.0,0.62,109.0,3.9,2.7,5.6,Detractor,False,True,5.0,4.8,Not Available,Phone,False,True
SRV_006758,CUST_00076,2023-08-10 05:00:18.657243,Regular Service,Jayanagar,Bangalore,2.6,3.1,0.5,4575.0,515.0,5090.0,0.68,52.0,3.5,4.2,7.3,Passive,True,True,4.7,4.7,Delayed,Mobile App,True,False
SRV_006759,CUST_00351,2025-11-05 05:00:18.665243,Regular Service,Wakad,Pune,3.5,4.9,1.3,2789.0,794.0,3582.0,0.68,20.0,4.4,3.9,7.9,Passive,True,True,4.6,4.4,Not Available,Phone,False,False
SRV_006760,CUST_01820,2025-05-12 05:00:18.763244,Regular Service,Janakpuri,Delhi,2.8,3.9,1.2,3272.0,735.0,4007.0,0.65,115.0,3.0,4.1,7.0,Passive,True,True,3.7,4.5,Delayed,Walk-in,False,True
SRV_006761,CUST_01797,2023-07-22 05:00:18.762772,Major Service,Kothrud,Pune,8.1,5.3,0.0,10145.0,3400.0,13545.0,0.8,85.0,4.4,4.2,7.7,Passive,True,True,4.7,4.5,Delayed,Online,False,False
SRV_006762,CUST_00588,2025-11-21 05:00:18.689246,Regular Service,Vastrapur,Ahmedabad,2.5,2.8,0.3,4610.0,866.0,5476.0,0.77,19.0,3.0,4.3,7.0,Passive,True,False,5.0,4.0,Delayed,Mobile App,True,False
SRV_006763,CUST_01754,2024-12-10 05:00:18.761245,Regular Service,Koramangala,Bangalore,2.9,2.3,0.0,4006.0,1187.0,5193.0,0.77,87.0,3.1,3.5,7.3,Passive,True,True,4.4,4.3,Delayed,Phone,False,False
SRV_006764,CUST_01966,2023-07-19 05:00:18.767245,Regular Service,New Town,Kolkata,2.7,3.7,1.0,3149.0,699.0,3849.0,0.66,36.0,4.2,3.0,4.8,Detractor,True,True,3.6,4.4,Delayed,Phone,True,False
SRV_006765,CUST_00239,2023-11-24 05:00:18.662248,Regular Service,Indira Nagar,Lucknow,2.8,2.6,0.0,5494.0,1807.0,7301.0,0.76,79.0,3.8,3.8,7.5,Passive,False,True,4.2,3.8,Not Available,Walk-in,True,False
SRV_006766,CUST_00590,2025-09-22 05:00:18.689246,Major Service,Mansarovar,Jaipur,5.4,5.9,0.5,10766.0,3803.0,14569.0,0.74,66.0,4.4,3.4,3.0,Detractor,True,True,4.7,3.8,Not Available,Phone,True,False
SRV_006767,CUST_01279,2023-03-07 05:00:18.732246,Brake Service,New Town,Kolkata,3.4,4.7,1.3,6288.0,2248.0,8536.0,0.96,31.0,4.2,4.0,7.5,Passive,False,True,3.5,3.7,Not Available,Phone,False,False
SRV_006768,CUST_01290,2023-07-07 05:00:18.733242,Major Service,Jayanagar,Bangalore,6.5,9.1,2.6,13610.0,132.0,13742.0,0.96,59.0,3.3,3.9,7.8,Passive,False,True,5.0,4.0,Delayed,Online,True,True
SRV_006769,CUST_01142,2023-10-30 05:00:18.720246,Oil Change,Jayanagar,Bangalore,2.0,1.4,0.0,2012.0,641.0,2653.0,0.89,70.0,3.6,4.3,7.7,Passive,False,True,3.3,3.9,Delayed,Mobile App,False,False
